"","xc","yc","V3"
"13684",83.577866462595,27.8414790076134,423.425957872867
"13685",83.575781270871,27.8554442340308,298.611482072637
"13686",86.781482780945,27.3552068463024,120.064282239977
"13687",86.7536067255512,27.3861310239814,283.035856006387
"13688",86.7865544900425,27.3584453069432,261.973799572303
"13689",86.7663815694766,27.3720763048745,3.28921093676345
"13690",86.748053563427,27.3787184060956,297.153062235845
"13691",86.7584821108292,27.3682943743242,306.925840320671
"13692",86.7479314910833,27.3679142123193,164.652209195827
"13693",86.7516320134387,27.3808679522212,310.582166704845
"13694",86.7363083069165,27.3662993300998,196.794646967089
"13695",86.7613691426904,27.3717622066648,108.634970991656
"13696",86.7865800838491,27.3522524368311,202.433557410115
"13697",86.7910399755629,27.357216148424,253.22422078008
"13698",86.7792298317505,27.3488437981988,226.547816614166
"13699",86.7770858858083,27.376995048636,153.009227505431
"13700",86.7737121005621,27.3555657368083,5.92238025291741
"13701",86.7645191014082,27.3795240083377,333.128617487329
"13702",86.7452230731217,27.3907332372776,0.301782335606854
"13703",86.7604300815389,27.3859197994323,135.614323207385
"13704",86.7784287198849,27.359268660425,129.313169891431
"13705",86.7840442926993,27.3628027107859,331.762805239152
"13706",86.7833210143106,27.3792107083417,173.313144222613
"13707",86.7612108068467,27.3717559006383,256.897916069178
"13708",86.7809875847044,27.3593317463066,210.959884410288
"13709",86.7518723955058,27.3694039935789,250.137174757191
"13710",86.7392946690315,27.3653472695329,280.164559374657
"13711",86.7730285348915,27.3691258496665,303.317782397152
"13712",86.3247331962412,27.3988515962911,69.8475708584821
"13713",86.2958320659167,27.4067764248585,150.722323678405
"13714",86.2866830798819,27.4269080267193,184.521342955252
"13715",86.3326099998938,27.3984779504159,171.866500760216
"13716",86.356266072618,27.3777741373319,54.1195862168178
"13717",86.3585822009864,27.3771804308598,173.318012089347
"13718",86.2919900248001,27.4138074489229,71.4766744073257
"13719",86.3142049809732,27.4068488217249,67.6878037633846
"13720",86.2822661373612,27.4177870592239,179.368549665915
"13721",86.2664134059289,27.434716180279,181.883388106764
"13722",86.2764096328148,27.4272974245532,61.3887717323996
"13723",86.3592837307918,27.387623095702,77.3507059883791
"13724",86.3064220013386,27.3948426096829,179.372546939095
"13725",86.2886016386821,27.4159644535252,200.021187707282
"13726",86.2723157115692,27.4318513731558,189.641681547179
"13727",86.3424380957325,27.3840753585895,100.532441506626
"13728",86.2638526904325,27.4311784154595,102.903047127697
"13729",86.366063964996,27.376084428977,142.429094769186
"13730",86.3128407968824,27.3912784854119,57.1300824075572
"13731",86.2875337788799,27.4138545950033,85.1707593077398
"13732",86.3659000457404,27.3881917372466,107.330236606387
"13733",86.2698378469007,27.4260120053142,40.0254184540162
"13734",86.260184899655,27.4316811301501,55.3369515995152
"13735",86.323894850497,27.3897015335412,91.072931716352
"13736",86.3051344709484,27.3927038246068,138.623948900373
"13737",86.2768603811519,27.4209261323894,199.963763351431
"13738",86.2770308652204,27.4280540168497,65.6086675367312
"13739",86.2947935880937,27.433197778469,3.83859338151387
"13740",86.3029722598215,27.4076450629601,153.879690260246
"13741",86.3190482369861,27.4010993358668,0.151599468934792
"13742",86.3312889987352,27.3970673139677,131.372613719114
"13743",86.3265674243916,27.3846824038961,76.5399750272605
"13744",86.3558732660393,27.3734415276014,91.070813916618
"13745",86.3478250737145,27.3735003208294,190.203989997017
"13746",86.3062655327664,27.4129708503519,111.066133198513
"13747",86.3380000943683,27.3872030777052,115.456569154727
"13748",86.2811483657819,27.4323061224407,54.8460655777867
"13749",86.3484020365371,27.3851609465937,14.8813141231916
"13750",86.3557610560743,27.3941789436104,81.5262731031525
"13751",86.3183577950697,27.3834235206673,197.847292198644
"13752",86.2586631745635,27.4239963985109,182.794230263105
"13753",86.1570011418042,27.411980064365,732.235245830628
"13754",86.1507661195061,27.4317476449308,641.001137637866
"13755",86.1423398609795,27.4322200329077,109.731762383471
"13756",86.1588879392582,27.4235720523516,325.864254952295
"13757",86.1317389366019,27.4088573257482,12.6248292549483
"13758",86.1644866277027,27.4303183030189,1147.75806358018
"13759",86.1478949955513,27.4132125289087,1327.86569800054
"13760",86.1796222601799,27.4269265350796,377.077346423502
"13761",86.14342338787,27.4300970374824,1429.10215804707
"13762",86.1713802602288,27.4293145242731,362.811180907274
"13763",86.1275711811449,27.4046674315596,1324.60774163434
"13764",86.1297453177642,27.41739653039,851.995298414962
"13765",86.1748929378579,27.428288272571,314.526035564821
"13766",86.1714242107155,27.4301153072639,380.503905893452
"13767",86.1409184176667,27.412437928971,268.681969825447
"13768",86.1469701234999,27.4088527520004,873.502688488591
"13769",86.140275186449,27.412440117235,1316.93596567483
"13770",86.1746833402667,27.4292662719455,1222.4664626299
"13771",86.1624670196123,27.4179589202614,1113.70239293869
"13772",86.1315167996418,27.4127853403176,581.085975452824
"13773",86.1660085474534,27.4292719877563,366.34585156319
"13774",86.1702219221311,27.4343422079357,789.078432746517
"13775",83.2059897552146,28.0437474475707,80.6224849062808
"13776",83.2352037848678,28.0259359072876,144.954422376075
"13777",83.2322205779788,28.0263305790824,306.081632086834
"13778",83.2171385507643,28.0287336033255,822.460676413796
"13779",83.2260102112556,28.0411704490181,982.750849004501
"13780",83.2066929265828,28.0385752297699,830.625453555546
"13781",83.2243601262465,28.0339594068701,937.185985004837
"13782",83.2154947235194,28.0251579866882,374.063488471783
"13783",83.2352103020807,28.036235838675,882.779516457422
"13784",83.2045666758837,28.0398538161181,54.3870667049046
"13785",83.2317063372489,28.0218832422952,909.000149065637
"13786",83.2253808560401,28.0397540859858,100.6435682365
"13787",83.2269229822452,28.0498907972079,255.031952154182
"13788",83.2310479441839,28.0239029792373,824.937474607844
"13789",83.2056043625194,28.0410147086502,261.331997875611
"13790",83.2168389602538,28.0560913197571,427.070860108239
"13791",83.2292632843373,28.0388260099335,660.506251379236
"13792",83.119735597295,28.2772474649459,9.8353783541641
"13793",83.136299307473,28.2515311162024,10.7191897527426
"13794",83.153173717345,28.2920733162189,4.56587893412676
"13795",83.142387085318,28.2767906346538,0.906298329204672
"13796",83.1629717338241,28.2741907429856,4.08848909149769
"13797",83.1669703882034,28.2708656914971,0.673412110100554
"13798",83.1351064525513,28.2756006825462,6.04509027527156
"13799",83.1169122746179,28.2680801705942,10.0793355719831
"13800",83.1213794777942,28.2763263621225,8.31678260933455
"13801",83.1402613787729,28.2832257380524,6.33503157497398
"13802",83.1826618783949,28.269147632328,1.96081376663919
"13803",83.1293861973904,28.2678493355105,8.00531760625738
"13804",83.1221122988942,28.2783606115515,8.03048462771715
"13805",83.1780251461054,28.2690874142644,4.25205027927143
"13806",83.1279309483358,28.2806264317889,2.86190659186225
"13807",83.1507871438738,28.266342965894,10.4887704679385
"13808",83.108197877735,28.2625129562036,10.2831889600945
"13809",83.1251663461721,28.2838806129439,4.81554609087387
"13810",83.122486181598,28.2811248089727,4.31051486762053
"13811",83.1242997110958,28.2762918223393,8.94642361072382
"13812",83.1632814836566,28.2786587976254,0.271118166363789
"13813",83.1762950099798,28.289958352992,4.65662087942489
"13814",83.1150453826905,28.2627457118699,8.21858484163203
"13815",83.1170058407602,28.2546079534906,0.101164036025184
"13816",83.1676867524676,28.2767940385519,11.078565977363
"13817",83.1375042338937,28.2653288493189,6.95681877562881
"13818",83.1580505338869,28.2861273368723,10.0066891540653
"13819",83.16066056309,28.2698482935911,2.90482619026631
"13820",83.1738269386081,28.2753629933275,2.35055684248254
"13821",83.1497558562593,28.2967436349734,5.39624665026604
"13822",83.1640906202769,28.2905898175894,6.0832138334924
"13823",83.1052612264316,28.2604740712545,9.02116725782444
"13824",83.1362017465736,28.276142832083,2.31528719243156
"13825",83.1739358011847,28.2972573324555,4.2763591849513
"13826",83.1408657005354,28.2558765882847,6.35396610924563
"13827",83.1650181536867,28.2672663298117,11.5670698941073
"13828",83.1684172331364,28.2855910858832,6.452553451618
"13829",83.1750420918405,28.2822725222986,7.6225568422228
"13830",83.1528806018707,28.2700916088839,8.28707556708696
"13831",83.1306368685449,28.2853140359827,11.1910821725651
"13832",83.1748040351918,28.270770831645,11.6031316583461
"13833",83.1227250486579,28.2820875929833,2.2405303204028
"13834",83.1516148075532,28.2913476350689,7.92280068254596
"13835",83.0970578309468,28.2660779915128,6.47928782981219
"13836",83.1591636136373,28.2749007885858,6.43249301145367
"13837",83.1473587090321,28.2860319949189,3.48738562251336
"13838",83.1604622642003,28.2805934528015,3.12320983124863
"13839",83.8401569307489,28.1801213689057,603.680956445343
"13840",83.8720399201837,28.1890168113854,714.081462364663
"13841",83.8785644917379,28.1541273618473,682.246953827681
"13842",83.8580484867596,28.1869981936438,251.544668304204
"13843",83.8319994676096,28.2124892555275,558.870100252714
"13844",83.8926196205944,28.1677531552141,584.573164949616
"13845",83.8423993756861,28.1964369019657,681.730340243492
"13846",83.8689004829118,28.161910608805,498.597065646404
"13847",85.5173810055993,27.6322264618158,102.793911136518
"13848",85.5342250109761,27.626773613138,8.5094237326269
"13849",85.5375468510271,27.634180123291,256.984158630873
"13850",85.530521919832,27.6191906490517,109.753712834227
"13851",85.5314065723729,27.6243170881074,263.458770381874
"13852",85.5292563546947,27.637366933215,234.523955604236
"13853",85.538372883913,27.6394222384173,53.2554332958749
"13854",85.5289697923902,27.6357995361107,106.48500934404
"13855",85.5307926882333,27.6452281800904,67.8720347000795
"13856",85.5351777718953,27.6245970264071,0.467106907353781
"13857",85.5341561972203,27.643900780136,254.256372824301
"13858",85.5354039422179,27.6263924395287,6.76558600385738
"13859",85.5338499274035,27.6372520762074,98.0581704201935
"13860",85.5269027535901,27.6417509647358,167.614292863225
"13861",85.5416632213619,27.6327514798107,19.5940737155258
"13862",85.5246701998178,27.6401582168775,138.879045390824
"13863",85.5416405636699,27.6312818054176,183.411585655956
"13864",85.536320383819,27.6397058407094,200.416232615598
"13865",85.5283396779082,27.6214324468349,66.7551487069498
"13866",85.539220715124,27.64106694989,54.3239847130185
"13867",85.5329613328916,27.6385859706214,206.098320348144
"13868",85.5353384693037,27.6258626426909,85.5579941387742
"13869",85.5237607137984,27.624899930831,283.433842224463
"13870",85.5196505325417,27.6353707724995,81.6928787538965
"13871",85.5354468350371,27.6306093131042,257.287948314279
"13872",85.5307260237612,27.6341425455804,274.900942206777
"13873",84.9024399670147,27.8857987140119,257.858557361761
"13874",84.89341136372,27.8668089939154,346.621013429463
"13875",84.9129320361198,27.8751249659341,590.175834845665
"13876",84.9101336054782,27.8834623553159,649.896857726138
"13877",84.9204639164849,27.8595392780144,189.534975197503
"13878",84.9214446099761,27.8835695966946,571.412481611293
"13879",84.8972001324055,27.8852446038204,620.988557497387
"13880",84.8943436232561,27.8696657898931,152.814472805
"13881",84.905587144273,27.8669902136432,561.260763618262
"13882",84.9048030282277,27.8737457314061,42.0851277334722
"13883",84.9245688105649,27.8623708037203,208.946926537729
"13884",84.9043292437793,27.8699163044468,63.3820155570838
"13885",84.9244368022066,27.8514789145707,293.591460035691
"13886",84.8787640397648,27.8796825454758,262.569267089985
"13887",84.9312516612499,27.8762528735519,120.458136245932
"13888",84.8813165775871,27.8805468645595,217.608661252312
"13889",84.931465287893,27.8798063424527,393.019491366029
"13890",84.8973003826665,27.8716558718608,12.5609142916532
"13891",84.9014279921147,27.8728413891109,199.587887921336
"13892",84.890690365623,27.8850337537028,455.707470023302
